Complaint ID,Date received,Product,Sub-product,Issue,Company public response,Company,State,ZIP code,Consumer consent provided?,Submitted via,Date sent to company,Timely response?,Consumer disputed?,Company response to consumer
3425261,11/1/2019,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77005,Consent provided,Web,11/1/2019,Yes,Unknown,Closed with explanation
3425258,11/1/2019,Mortgage,VA mortgage,Trouble during payment process,No,Selene Finance LP,TX,78108,Consent provided,Web,11/1/2019,Yes,Unknown,Closed with explanation
3425579,11/1/2019,Mortgage,FHA mortgage,Trouble during payment process,No,"AmeriHome Mortgage Company, LLC",TX,75237,Consent provided,Web,11/1/2019,Yes,Unknown,Closed with explanation
3425473,11/1/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,"IMPAC MORTGAGE HOLDINGS, INC.",TX,77494,Consent not provided,Web,11/1/2019,Yes,Unknown,Closed with explanation
3425131,11/1/2019,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,78634,Consent provided,Web,11/1/2019,Yes,Unknown,Closed with explanation
3427520,11/1/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,MIDFIRST BANK,TX,76133,Unknown,Referral,11/4/2019,Yes,Unknown,Closed with explanation
3425765,11/1/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,76016,Consent not provided,Web,11/2/2019,Yes,Unknown,Closed with explanation
3424607,10/31/2019,Mortgage,FHA mortgage,Trouble during payment process,Yes,Idaho Housing And Finance Association,TX,77583,Consent not provided,Web,10/31/2019,Yes,Unknown,Closed with explanation
3422817,10/30/2019,Mortgage,VA mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,75062,Consent not provided,Web,10/30/2019,Yes,Unknown,Closed with explanation
3421849,10/29/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76543,Consent provided,Web,10/29/2019,Yes,Unknown,Closed with explanation
3421053,10/29/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"Community Loan Servicing, LLC (formerly known as Bayview Loan Servicing, LLC)",TX,77040,Unknown,Postal mail,10/29/2019,Yes,Unknown,Closed with explanation
3422057,10/29/2019,Mortgage,FHA mortgage,Struggling to pay mortgage,No,"AmeriHome Mortgage Company, LLC",TX,75160,Consent provided,Web,10/29/2019,Yes,Unknown,Closed with explanation
3420911,10/29/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,JPMORGAN CHASE & CO.,TX,77040,Unknown,Postal mail,10/29/2019,Yes,Unknown,Closed with explanation
3420470,10/28/2019,Mortgage,Conventional home mortgage,Improper use of your report,No,ASPIRE FINANCIAL INC.,TX,76013,Consent provided,Web,11/4/2019,No,Unknown,Closed with explanation
3419736,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,78045,Consent provided,Web,10/29/2019,Yes,Unknown,Closed with explanation
3419884,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,76040,Consent provided,Web,10/28/2019,Yes,Unknown,Closed with explanation
3419614,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,75067,Consent provided,Web,10/28/2019,Yes,Unknown,Closed with explanation
3420504,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,U.S. BANCORP,TX,75007,Unknown,Postal mail,10/28/2019,Yes,Unknown,Closed with explanation
3419779,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,WELLS FARGO & COMPANY,TX,76087,Consent not provided,Web,10/28/2019,Yes,Unknown,Closed with explanation
3420163,10/28/2019,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,No,"ClosingMark Financial Services, LLC",TX,78758,Other,Web,10/28/2019,Yes,Unknown,Closed with explanation
3420004,10/28/2019,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,No,"Caliber Home Loans, Inc.",TX,76140,Unknown,Phone,10/29/2019,Yes,Unknown,Closed with explanation
3420436,10/28/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Specialized Loan Servicing Holdings LLC,TX,75007,Unknown,Postal mail,10/28/2019,Yes,Unknown,Closed with explanation
3417571,10/25/2019,Mortgage,FHA mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,76036,Consent provided,Web,10/25/2019,Yes,Unknown,Closed with explanation
3418250,10/25/2019,Mortgage,FHA mortgage,Problem with a credit reporting company's investigation into an existing problem,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,75126,Consent provided,Web,10/25/2019,Yes,Unknown,Closed with non-monetary relief
3418108,10/25/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,Ocwen Financial Corporation,TX,78052,Consent not provided,Web,10/25/2019,Yes,Unknown,Closed with explanation
3416879,10/24/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,76039,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416835,10/24/2019,Mortgage,FHA mortgage,Incorrect information on your report,Yes,"Flagstar Bank, N.A.",TX,77346,Unknown,Phone,10/25/2019,Yes,Unknown,Closed with explanation
3416551,10/24/2019,Mortgage,Conventional home mortgage,Closing on a mortgage,Yes,"LD Holdings Group, LLC",TX,79912,Consent provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416869,10/24/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,79912,Consent provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416710,10/24/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Mr. Cooper Group Inc.,TX,78245,Consent provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416294,10/24/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,RUSHMORE LOAN MANAGEMENT SERVICES LLC,TX,76109,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416750,10/24/2019,Mortgage,FHA mortgage,Struggling to pay mortgage,Yes,"Flagstar Bank, N.A.",TX,76244,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3417436,10/24/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,"TIAA, FSB",TX,75214,Unknown,Referral,10/25/2019,Yes,Unknown,Closed with explanation
3416237,10/24/2019,Mortgage,FHA mortgage,Struggling to pay mortgage,Yes,WELLS FARGO & COMPANY,TX,76244,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416221,10/24/2019,Mortgage,Conventional home mortgage,Closing on a mortgage,No,Ocwen Financial Corporation,TX,77047,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3417020,10/24/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"SELECT PORTFOLIO SERVICING, INC.",TX,75041,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3416565,10/24/2019,Mortgage,FHA mortgage,Struggling to pay mortgage,No,RUSHMORE LOAN MANAGEMENT SERVICES LLC,TX,76120,Consent not provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3415449,10/23/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,75024,Consent provided,Web,10/23/2019,Yes,Unknown,Closed with explanation
3415260,10/23/2019,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,No,PNC Bank N.A.,TX,77399,Unknown,Phone,10/24/2019,Yes,Unknown,Closed with explanation
3415827,10/23/2019,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,Freedom Mortgage Company,TX,76065,Consent provided,Web,10/23/2019,Yes,Unknown,Closed with explanation
3414879,10/23/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"Fay Servicing, LLC",TX,76133,Unknown,Postal mail,10/23/2019,Yes,Unknown,Closed with explanation
3417316,10/23/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,76085,Unknown,Referral,10/24/2019,Yes,Unknown,Closed with explanation
3414436,10/22/2019,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,"VANDERBILT MORTGAGE & FINANCE, INC",TX,77338,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3414315,10/22/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Mr. Cooper Group Inc.,TX,75134,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3414224,10/22/2019,Mortgage,FHA mortgage,Closing on a mortgage,No,"PENNYMAC LOAN SERVICES, LLC.",TX,75287,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3413968,10/22/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,Mr. Cooper Group Inc.,TX,77498,Consent provided,Web,10/24/2019,Yes,Unknown,Closed with explanation
3414308,10/22/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,75232,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3414703,10/22/2019,Mortgage,Other type of mortgage,Struggling to pay mortgage,Yes,United Built Homes LLC,TX,78418,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3413269,10/22/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Mr. Cooper Group Inc.,TX,79905,Consent provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3414135,10/22/2019,Mortgage,FHA mortgage,Trouble during payment process,Yes,"LAKEVIEW LOAN SERVICING, LLC",TX,77009,Consent not provided,Web,10/22/2019,Yes,Unknown,Closed with explanation
3412281,10/21/2019,Mortgage,Other type of mortgage,Incorrect information on your report,No,WILLOW BEND MORTGAGE,TX,78501,Consent provided,Web,10/21/2019,No,Unknown,Closed with explanation
3412748,10/21/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"LoanCare, LLC",TX,78401,Unknown,Postal mail,10/21/2019,Yes,Unknown,Closed with explanation
3411838,10/21/2019,Mortgage,VA mortgage,Problem with a credit reporting company's investigation into an existing problem,Yes,Freedom Mortgage Company,TX,78254,Consent not provided,Web,10/21/2019,Yes,Unknown,Closed with explanation
3412845,10/21/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Mr. Cooper Group Inc.,TX,77068,Consent not provided,Web,10/21/2019,Yes,Unknown,Closed with explanation
3411709,10/20/2019,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,Freedom Mortgage Company,TX,75189,Consent provided,Web,10/20/2019,Yes,Unknown,Closed with explanation
3411657,10/20/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,76209,Consent not provided,Web,10/20/2019,Yes,Unknown,Closed with explanation
3411176,10/19/2019,Mortgage,VA mortgage,Struggling to pay mortgage,No,"MONEY SOURCE, THE",TX,78214,Consent provided,Web,10/19/2019,Yes,Unknown,Closed with explanation
3410757,10/19/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77479,Consent provided,Web,10/19/2019,Yes,Unknown,Closed with explanation
3410464,10/18/2019,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,"LD Holdings Group, LLC",TX,78154,Consent provided,Web,10/21/2019,Yes,Unknown,Closed with explanation
3408961,10/17/2019,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,"LAKEVIEW LOAN SERVICING, LLC",TX,75227,Consent provided,Web,10/17/2019,Yes,Unknown,Closed with explanation
3407389,10/16/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,"PENNYMAC LOAN SERVICES, LLC.",TX,77047,Unknown,Phone,10/16/2019,Yes,Unknown,Closed with explanation
3407943,10/16/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,77459,Consent not provided,Web,10/16/2019,Yes,Unknown,Closed with explanation
3407944,10/16/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,"BANK OF AMERICA, NATIONAL ASSOCIATION",TX,77571,Unknown,Postal mail,10/16/2019,Yes,Unknown,Closed with explanation
3407980,10/16/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"AMERINATIONAL COMMUNITY SERVICES, INC.",TX,75215,Consent not provided,Web,2/5/2020,Yes,Unknown,Closed with explanation
3406344,10/15/2019,Mortgage,VA mortgage,Trouble during payment process,No,Selene Finance LP,TX,78108,Consent not provided,Web,10/15/2019,Yes,Unknown,Closed with explanation
3406566,10/15/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"Shellpoint Partners, LLC",TX,78754,Consent provided,Web,10/15/2019,Yes,Unknown,Closed with explanation
3407078,10/15/2019,Mortgage,Conventional home mortgage,Incorrect information on your report,No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,78757,Unknown,Referral,10/16/2019,Yes,Unknown,Closed with explanation
3407449,10/15/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Mr. Cooper Group Inc.,TX,78148,Unknown,Referral,10/16/2019,Yes,Unknown,Closed with explanation
3404623,10/14/2019,Mortgage,VA mortgage,Incorrect information on your report,No,Mr. Cooper Group Inc.,TX,78114,Consent provided,Web,10/15/2019,Yes,Unknown,Closed with explanation
3405115,10/14/2019,Mortgage,VA mortgage,Struggling to pay mortgage,Yes,Ditech Financial LLC,TX,76544,Consent provided,Web,10/14/2019,Yes,Unknown,Closed with non-monetary relief
3404938,10/14/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,"AmeriHome Mortgage Company, LLC",TX,77396,Consent provided,Web,10/14/2019,Yes,Unknown,Closed with explanation
3403796,10/12/2019,Mortgage,Conventional home mortgage,Incorrect information on your report,No,"Caliber Home Loans, Inc.",TX,77498,Consent provided,Web,10/12/2019,Yes,Unknown,Closed with non-monetary relief
3403611,10/12/2019,Mortgage,FHA mortgage,Trouble during payment process,Yes,Ditech Financial LLC,TX,79424,Consent not provided,Web,10/12/2019,Yes,Unknown,Closed with explanation
3401927,10/10/2019,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,No,"Rocket Mortgage, LLC",TX,76904,Consent provided,Web,10/10/2019,Yes,Unknown,Closed with explanation
3401322,10/10/2019,Mortgage,FHA mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,Freedom Mortgage Company,TX,75228,Consent provided,Web,10/10/2019,Yes,Unknown,Closed with explanation
3402201,10/10/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,PNC Bank N.A.,TX,76028,Consent not provided,Web,10/11/2019,Yes,Unknown,Closed with explanation
3401283,10/10/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Ditech Financial LLC,TX,78634,Unknown,Phone,10/10/2019,Yes,Unknown,Closed with explanation
3400261,10/9/2019,Mortgage,Other type of mortgage,Trouble during payment process,Yes,MIDFIRST BANK,TX,77864,Unknown,Phone,10/9/2019,Yes,Unknown,Closed with monetary relief
3400717,10/9/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,No,Ocwen Financial Corporation,TX,77338,Unknown,Postal mail,10/9/2019,Yes,Unknown,Closed with explanation
3400373,10/9/2019,Mortgage,FHA mortgage,Closing on a mortgage,No,Supreme Lending,TX,75460,Consent provided,Web,10/9/2019,Yes,Unknown,Closed with explanation
3399662,10/8/2019,Mortgage,FHA mortgage,Incorrect information on your report,No,"PENNYMAC LOAN SERVICES, LLC.",TX,76001,Consent provided,Web,10/8/2019,Yes,Unknown,Closed with non-monetary relief
3399077,10/8/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,Freedom Mortgage Company,TX,78132,Consent not provided,Web,10/8/2019,Yes,Unknown,Closed with explanation
3398733,10/8/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,"CARRINGTON MORTGAGE SERVICES, LLC",TX,78757,Consent provided,Web,10/8/2019,Yes,Unknown,Closed with explanation
3399694,10/8/2019,Mortgage,Conventional home mortgage,Trouble during payment process,Yes,"Flagstar Bank, N.A.",TX,77041,Consent not provided,Web,10/8/2019,Yes,Unknown,Closed with explanation
3399555,10/8/2019,Mortgage,FHA mortgage,Trouble during payment process,Yes,"LAKEVIEW LOAN SERVICING, LLC",TX,75126,Unknown,Phone,10/15/2019,Yes,Unknown,Closed with explanation
3399272,10/8/2019,Mortgage,VA mortgage,Struggling to pay mortgage,No,Mr. Cooper Group Inc.,TX,77388,Consent not provided,Web,10/8/2019,Yes,Unknown,Closed with explanation
3406339,10/8/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,JPMORGAN CHASE & CO.,TX,77018,Unknown,Referral,10/15/2019,Yes,Unknown,Closed with explanation
3398517,10/7/2019,Mortgage,Conventional home mortgage,Improper use of your report,No,"Shellpoint Partners, LLC",TX,75115,Consent provided,Web,10/8/2019,Yes,Unknown,Closed with non-monetary relief
3398019,10/7/2019,Mortgage,Conventional home mortgage,Trouble during payment process,No,Ocwen Financial Corporation,TX,77041,Consent provided,Web,10/7/2019,Yes,Unknown,Closed with explanation
3398314,10/7/2019,Mortgage,FHA mortgage,Trouble during payment process,No,JPMORGAN CHASE & CO.,TX,77089,Consent not provided,Web,10/9/2019,Yes,Unknown,Closed with explanation
3395600,10/4/2019,Mortgage,Conventional home mortgage,Struggling to pay mortgage,Yes,Ditech Financial LLC,TX,75208,Unknown,Phone,10/4/2019,Yes,Unknown,Closed with explanation
3395449,10/4/2019,Mortgage,Conventional home mortgage,Applying for a mortgage or refinancing an existing mortgage,Yes,"SoFi Mortgage, LLC",TX,76002,Consent provided,Web,10/4/2019,Yes,Unknown,Closed with explanation
